0	1.45000000	-5.19615200	0.00000000	-1
1	1.45000000	-1.73205000	0.00000000	-1
2	1.45000000	1.73205000	0.00000000	-1
3	1.45000000	5.19615200	0.00000000	-1
4	2.45000000	-3.46410200	0.00000000	-1
5	2.45000000	-0.00000000	0.00000000	-1
6	2.45000000	3.46410200	0.00000000	-1
7	3.45000000	-5.19615200	0.00000000	-1
8	3.45000000	-1.73205000	0.00000000	-1
9	3.45000000	1.73205000	0.00000000	-1
10	3.45000000	5.19615200	0.00000000	-1
11	4.45000000	-3.46410200	0.00000000	-1
12	4.45000000	0.00000000	0.00000000	-1
13	4.45000000	3.46410200	0.00000000	-1
14	5.45000000	-1.73205000	0.00000000	-1
15	5.45000000	1.73205000	0.00000000	-1
16	6.45000000	-0.00000000	0.00000000	-1
17	-5.19615242	-3.00000000	0.00000000	-1
18	-3.46410202	-3.99999930	0.00000000	-1
19	-5.19615202	-1.00000070	0.00000000	-1
20	-1.73205062	-5.00000033	0.00000000	-1
21	-3.46410162	-2.00000000	0.00000000	-1
22	-5.19615262	1.00000033	0.00000000	-1
23	-0.00000021	-5.99999963	0.00000000	-1
24	-1.73205121	-2.99999930	0.00000000	-1
25	-3.46410121	-0.00000070	0.00000000	-1
26	-5.19615221	2.99999963	0.00000000	-1
27	0.00000019	-4.00000033	0.00000000	-1
28	-1.73205081	-1.00000000	0.00000000	-1
29	-3.46410181	2.00000033	0.00000000	-1
30	-0.00000040	-1.99999930	0.00000000	-1
31	-1.73205040	0.99999930	0.00000000	-1
32	-3.46410140	3.99999963	0.00000000	-1
33	0.00000000	0.00000000	0.00000000	-1
34	-1.73205100	3.00000033	0.00000000	-1
35	0.00000040	1.99999930	0.00000000	-1
36	-1.73205060	4.99999963	0.00000000	-1
37	-0.00000019	4.00000033	0.00000000	-1
38	0.00000021	5.99999963	0.00000000	-1
